id,question,options,answer,notes,Tags,questionPre
220205052,下列关于个人的股息红利所得的处理，表述正确的有{{c1::}}。,个人取得的上市公司股票，持有期限在1个月以内（含1个月）的，股息红利所得全额计入应纳税所得额<br>||个人取得的上市公司股票，持有期限在超过1个月至1年（含1年）的，股息红利所得减半计入应纳税所得额<br>||个人取得的上市公司股票，持有期限超过1年的，股息红利所得暂免征收个人所得税<br>||个人持有的上市公司限售股，解禁前取得的股息红利所得暂免征收个人所得税<br>,1||2||3,参考解析：对个人持有的上市公司限售股，解禁前取得的股息红利继续暂减按50％计入应纳税所得额，适用20％的税率计征个人所得税。<br>,所得税法律制度,
220205053,根据个人所得税法律制度的规定，下列情形中，不能免征个人所得税的有{{c1::}}。,吴某取得所在单位发放的年终奖<br>||周某获得省政府颁发的科学方面的奖金<br>||王某取得所在公司发放的销售业绩奖金<br>||郑某获得县教育部门颁发的教育方面的奖金<br>,1||3||4,参考解析：选项A，属于全年一次性奖金收入，需要计算纳税；选项C，属于工资、薪金所得，需要计算纳税；选项BD，省级人民政府、国务院部委和中国人民解放军军以上单位，以及外国组织、国际组织颁发的科学、教育、技术、文化、卫生、体育、环境保护等方面的奖金，免征个人所得税，选项D的发奖机构为“县教育部门”，不免征个人所得税。<br>,所得税法律制度,
220205054,根据个人所得税法律制度的规定，下列情形中，纳税人应当依法办理纳税申报的有{{c1::}}。,取得应税所得，扣缴义务人未扣缴税款的<br>||因移居境外注销中国户籍的<br>||取得境外所得的<br>||取得应税所得没有扣缴义务人的<br>,1||2||3||4,参考解析： 有下列情形之一的，纳税人应当依法办理纳税申报：①取得综合所得需要办理汇算清缴；②取得应税所得没有扣缴义务人；③取得应税所得，扣缴义务人未扣缴税款；④取得境外所得；⑤因移居境外注销中国户籍；⑥非居民个人在中国境内从两处以上取得工资、薪金所得；⑦国务院规定的其他情形。<br>,所得税法律制度,
220205055,企业所得税非居民企业委托营业代理人在中国境内从事生产经营活动，该营业代理人视为非居民企业在中国境内设立的机构、场所。{{c1::}},对<br>||错<br>,1,参考解析：实际管理机构，是指对企业的生产经营、人员、账务、财产等实施实质性全面管理和控制的机构。非居民企业委托营业代理人在中国境内从事生产经营活动的，该营业代理人视为非居民企业在中国境内设立的“机构、场所”。<br>,所得税法律制度,
220205056,企业因存货盘亏、毁损、报废等原因不得从销项税额中抵扣的进项税额，不得与存货损失一起在所得税前扣除。{{c1::}},对<br>||错<br>,2,参考解析：企业因存货盘亏、毁损、报废等原因不得从销项税额中抵扣的进项税额，可以与存货损失一起在所得税前扣除。<br>,所得税法律制度,
220205057,企业依照规定范围和标准为职工缴纳的社会保险费及住房公积金，准予在计算企业所得税应纳税所得额时扣除。但如企业职工因出差乘坐交通工具发生的人身意外保险费支出，则不能在税前扣除。{{c1::}},对<br>||错<br>,2,参考解析：企业职工因出差乘坐交通工具发生的人身意外保险费支出，准予企业在计算应纳税所得额时扣除。<br>,所得税法律制度,
220205058,自2021年1月1日起，制造业企业开展研发活动中实际发生的研发费用，按照实际发生额的100%在税前加计扣除；形成无形资产的，按照无形资产成本的200%在税前摊销。{{c1::}},对<br>||错<br>,1,参考解析：<br>,所得税法律制度,
220205059,非居民企业从居民企业取得其公开发行并上市流通不足12个月的股票取得的股息、红利，属于企业所得税的免税收入。{{c1::}},对<br>||错<br>,2,参考解析：在中国境内设立机构、场所的非居民企业从居民企业取得与该机构、场所有实际联系的股息、红利等权益性投资收益，属于免税收入。该收益不包括连续持有居民企业公开发行并上市流通的股票不足12个月取得的投资收益。本题中，由于持股时间不足12个月，因此取得的股息、红利收入，不属于免税收入。<br>,所得税法律制度,
220205060,企业对外投资期间，投资资产的成本在计算应纳税所得额时不得扣除，但可以分期摊销。{{c1::}},对<br>||错<br>,2,参考解析： 企业对外投资期间，投资资产的成本在计算应纳税所得额时不得扣除，企业在转让或者处置投资资产时，投资资产的成本准予扣除。<br>,所得税法律制度,
220205061,符合条件的技术转让所得免征、减征企业所得税，是指一个纳税年度内，居民企业技术转让所得不超过500万元的，免征企业所得税；超过500万元的，全额征收企业所得税。{{c1::}},对<br>||错<br>,2,参考解析：根据规定，符合条件的技术转让所得免征、减征企业所得税，是指一个纳税年度内，居民企业技术转让所得不超过500万元的部分，免征企业所得税；超过500万元的部分，减半征收企业所得税。<br>,所得税法律制度,
220205062,自2018年1月1日起，当年具备高新技术企业或科技型中小企业资格的企业，其具备资格年度之前5个年度发生的尚未弥补完的亏损，准予结转以后年度弥补，最长结转年限由5年延长至10年。{{c1::}},对<br>||错<br>,1,参考解析：<br>,所得税法律制度,
220205063,企业持有的中国铁路建设债券取得的利息收入免征企业所得税。{{c1::}},对<br>||错<br>,2,参考解析：企业投资者持有2019～2023年发行的铁路债券取得利息收入，减半征收企业所得税。<br>,所得税法律制度,
220205064,经营性文化事业单位转制为企业，自取得第一笔营业收入的年度起，5年内免征企业所得税。{{c1::}},对<br>||错<br>,2,参考解析：根据规定，自2019年1月1日至2023年12月31日期间，经营性文化事业单位转制为企业，自“转制注册之日”起5年内免征企业所得税。<br>,所得税法律制度,
220205065,甲企业按照国家规定享受3年免缴企业所得税的优惠待遇，甲企业在这3年内不需办理企业所得税的纳税申报。{{c1::}},对<br>||错<br>,2,参考解析： 纳税人享受减税、免税待遇的，在减税、免税期间应当按照规定办理纳税申报。<br>,所得税法律制度,
220205066,在中国境内无住所的约翰2021年3月1日来中国工作，2021年12月31日离境，约翰为2021年度中国个人所得税的非居民个人。{{c1::}},对<br>||错<br>,2,参考解析：中国境内无住所，而一个纳税年度内在中国境内居住累计“不满183天”的个人，为非居民个人。本题约翰由于在2021年一个纳税年度在中国境内居住累计满183天，因此属于2021年度的居民个人。<br>,所得税法律制度,
220205067,个人所得税法律制度中，个人转让中国境内的建筑物、土地使用权取得的所得，无论支付地点是否在中国境内，均为来源于中国境内的所得。{{c1::}},对<br>||错<br>,1,参考解析：<br>,所得税法律制度,
220205068,自2021年1月1日至2023年12月31日期间，对符合条件的生产和装配伤残人员专门用品，且在民政部发布的目录范围之内的居民企业，免征企业所得税。{{c1::}},对<br>||错<br>,1,参考解析：<br>,所得税法律制度,
220205069,自2022年1月1日起，外籍个人不再享受住房补贴、语言训练费、子女教育费津补贴免税优惠政策，应按规定享受专项附加扣除。{{c1::}},对<br>||错<br>,1,参考解析：<br>,所得税法律制度,
220205070,保险营销员和证券经纪人从证券公司、保险公司取得的佣金收入，应按“工资、薪金所得”项目缴纳个人所得税。{{c1::}},对<br>||错<br>,2,参考解析：保险营销员、证券经纪人从证券公司、保险公司取得的佣金收入，应按“劳务报酬所得”项目缴纳个人所得税。<br>,所得税法律制度,
220205071,作者去世后其财产继承人的遗作稿酬免征个人所得税。{{c1::}},对<br>||错<br>,2,参考解析：作者去世后，财产继承人取得的遗作稿酬，也应征收个人所得税。<br>,所得税法律制度,
220205072,取得经营所得的个人，没有综合所得的，计算其每一纳税年度的应纳税所得额时，应当减除费用6万元、专项扣除、专项附加扣除以及依法确定的其他扣除。{{c1::}},对<br>||错<br>,1,参考解析：<br>,所得税法律制度,
220205073,张某以自己的房产为甲公司向银行贷款提供了抵押担保，收取了甲公司担保费1万元。张某取得的担保费不属于个人所得税征税收入。{{c1::}},对<br>||错<br>,2,参考解析：个人“为单位或他人”提供担保获得收入，属于偶然所得，应依照20%的税率依法缴纳个人所得税。<br>,所得税法律制度,
220205074,房屋产权所有人将房屋产权无偿赠与他人的，受赠人因无偿受赠房屋取得的受赠收入，按照偶然所得项目计算缴纳个人所得税。{{c1::}},对<br>||错<br>,1,参考解析：<br>,所得税法律制度,
220205075,企业和个人按照省级人民政府规定的比例缴付的基本养老金、失业保险金，不计入个人当期的工资、薪金收入，免予征收个人所得税。但个人领取时，则应征收个人所得税。{{c1::}},对<br>||错<br>,2,参考解析：根据规定，个人领取原提存的住房公积金、基本医疗保险金、基本养老保险金以及失业保险金，免予征收个人所得税。<br>,所得税法律制度,
220205076,省级人民政府、国务院部委和中国人民解放军军以上单位，以及外国组织、国际组织颁发的科学、教育、技术、文化、卫生、体育、环境保护等方面的奖金，免征个人所得税。{{c1::}},对<br>||错<br>,1,参考解析：<br>,所得税法律制度,
220205077,纳税人同时从两处以上取得工资、薪金所得，并由扣缴义务人减除专项附加扣除的，对同一专项附加扣除项目，在一个纳税年度内只能选择从一处取得的所得中减除。{{c1::}},对<br>||错<br>,1,参考解析：<br>,所得税法律制度,
220205078,个人投保后作为被保险人获得的保险金，不征收增值税，亦免征个人所得税。{{c1::}},对<br>||错<br>,1,参考解析：<br>,所得税法律制度,
220205079,个人转让自用5年以上的生活用房取得的所得，免征个人所得税。{{c1::}},对<br>||错<br>,2,参考解析：根据规定，个人转让自用“5年以上”并且是“家庭唯一生活用房”取得的所得，继续免征个人所得税。<br>,所得税法律制度,
220206001,2021年，甲公司的房产原值为1000万元，已提折旧400万元。已知从价计征房产税税率为1.2％，当地规定的房产税扣除比例为30％。甲公司当年应缴纳房产税税额的下列算式中，正确的是{{c1::}}。,（1000－400）×（1－30％）×1.2％＝5.04（万元）<br>||（1000－400）×1.2％＝7.2（万元）<br>||1000×（1－30％）×1.2％＝8.4（万元）<br>||1000×1.2％＝12（万元）<br>,3,参考解析：房产税从价计征的应纳税额＝应税房产原值×（1－扣除比例）×1.2％。<br>,财产和行为税法律制度,
220206002,根据房产税法律制度的规定，下列房产中不属于房产税免税项目的是{{c1::}}。,个人出租的住房<br>||军队自用的房产<br>||高校学生公寓<br>||宗教寺庙自用的房产<br>,1,参考解析： 选项A，个人出租住房，不区分用途，按4％的税率征收房产税；选项B，国家机关、人民团体、军队自用的房产免征房产税；选项C，高校学生公寓免征房产税；选项D，宗教寺庙、公园、名胜古迹自用的房产免征房产税。<br>,财产和行为税法律制度,
220206003,根据城镇土地使用税法律制度的规定，下列土地中，不征收城镇土地使用税的是{{c1::}}。,位于农村的集体所有土地<br>||位于工矿区的集体所有土地<br>||位于县城的国家所有土地<br>||位于城市的公园内索道公司经营用地<br>,1,参考解析：选项A，凡是“城市、县城、建制镇和工矿区”范围内（不包括农村）的土地，不论是国家所有的土地，还是集体所有的土地，都是城镇土地使用税的征税范围。<br>,财产和行为税法律制度,
220206004,甲房地产开发企业开发一住宅项目，实际占地面积12000平方米，建筑面积24000平方米，容积率为2，甲房地产开发企业缴纳的城镇土地使用税的计税依据为{{c1::}}。,18000平方米<br>||24000平方米<br>||36000平方米<br>||12000平方米<br>,4,参考解析：城镇土地使用税的计税依据是实际占用的土地面积。<br>,财产和行为税法律制度,
220206005,某市草莓种植园占地共20000平方米，其中，草莓种植用地16000平方米，行政办公用地3000平方米，观光园附设饮食部占地1000平方米。企业所在地城镇土地使用税年税额为每平方米5元。下列选项中，该企业全年应缴纳城镇土地使用税的计算中，正确的是{{c1::}}。,20000×5＝100000（元）<br>||（20000－16000）×5＝20000（元）<br>||（20000－16000-3000-1000）×5＝0（元）<br>||（20000－16000-3000）×5＝5000（元）<br>,2,参考解析：根据规定，直接用于农、林、牧、渔业的生产用地，免征城镇土地使用税。应缴纳城镇土地使用税＝（20000－16000）×5＝20000（元）。<br>,财产和行为税法律制度,
220206006,2021年10月王某购买一套住房，支付房价97万元、增值税税额8.73万元。已知契税适用税率为3%，计算王某应缴纳契税税额的下列算式中，正确的是{{c1::}}。（计算结果保留2位小数）,（97+8.73）×3%=3.17（万元）<br>||97÷（1-3%）×3%=3（万元）<br>||（97-8.73）×3%=2.65（万元）<br>||97×3%=2.91（万元）<br>,4,参考解析：土地使用权出让、出售，房屋买卖，契税的计税依据为土地、房屋权属转移合同确定的成交价格，且该成交价格不含增值税；王某应缴纳契税=97×3%=2.91（万元）。<br>,财产和行为税法律制度,
220206007,甲企业因限产转产需要，经当地政府批准，将自有的一栋厂房转让给乙文化公司运营教育文化产业园。该厂房所占用土地使用权为20世纪当地政府以划拨方式移转给甲企业。根据契税法律制度的相关规定，下列表述中，正确的是{{c1::}}。,乙文化公司依法承受该厂房权属时，应以补缴的土地价款和房地产权属转移合同的成交价格为计税依据缴纳契税<br>||甲企业为房屋、土地权属的转让方，因此无需缴纳任何环节的契税<br>||甲企业应以补缴的土地使用权出让费用或者土地收益为计税依据，缴纳契税<br>||乙文化公司承受的土地使用权为划拨方式取得的，因此免征契税<br>,1,参考解析： 本题考核契税的纳税义务人和计税依据。根据规定，先以划拨方式取得土地使用权，后经批准转让房地产，划拨土地性质改为出让的，承受方应分别以补缴的土地出让价款和房地产权属转移合同确定的成交价格为计税依据缴纳契税。本题中，乙文化公司应以其与甲企业的厂房买卖成交价格和补缴的土地价款为计税依据缴纳契税。<br>,财产和行为税法律制度,
220206008,根据土地增值税法律制度的规定，下列各项中，属于土地增值税纳税人的是{{c1::}}。,出售房屋的企业<br>||购买房屋的个人<br>||出租房屋的个人<br>||购买房屋的企业<br>,1,参考解析：土地增值税的纳税人为转让国有土地使用权、地上建筑物及其附着物（简称转让房地产）并取得收入的单位和个人。<br>,财产和行为税法律制度,
220206009,根据土地增值税法律制度的规定，纳税人支付的下列款项中，在计算土地增值税计税依据时，不允许从房地产转让收入额中减除的是{{c1::}}。,在转让房地产时缴纳的城市维护建设税<br>||为取得土地使用权所支付的地价款<br>||超过贷款期限的利息部分<br>||开发房地产项目实际发生的土地征用费<br>,3,参考解析： 选项A，属于在转让房地产时有关的税金，可以扣除；选项B，属于取得土地使用权所支付的地价款，可以扣除；选项C，财政部、国家税务总局对扣除项目金额中利息支出的计算问题作了两点专门规定：一是利息的上浮幅度按国家的有关规定执行，超过上浮幅度的部分不允许扣除；二是对于超过贷款期限的利息部分和加罚的利息不允许扣除；选项D，属于房地产开发成本，可以扣除。<br>,财产和行为税法律制度,
220206010,2021年9月，甲房地产开发公司销售自行开发的一处住宅项目，取得不含增值税价款8000万元，扣除项目金额5000万元。已知，土地增值税税率为40％，速算扣除系数为5％。计算甲房地产开发公司销售该住宅项目应缴纳土地增值税税额的下列算式中，正确的是{{c1::}}。,8000×40％＝3200（万元）<br>||（8000－5000）×（40％－5％）＝1050（万元）<br>||（8000－5000）×40％×5％＝60（万元）<br>||（8000－5000）×40％－5000×5％＝950（万元）<br>,4,参考解析：土地增值税应纳税额＝增值额×税率－扣除项目金额×速算扣除系数；增值额＝不含增值税的房地产转让收入－扣除项目金额。<br>,财产和行为税法律制度,
220206011,农民赵某经批准在户籍所在地占用一块规定标准以内的耕地建造住宅作为自己的婚房，对赵某的上述行为，根据耕地占用税的计税规定，下列说法中正确的是{{c1::}}。,免征<br>||照常征收<br>||减半征收<br>||加征50%<br>,3,参考解析：农村居民在规定用地标准以内占用耕地新建自用住宅，按照当地适用税额“减半征收”耕地占用税。<br>,财产和行为税法律制度,
220206012,甲企业2021年2月经批准新占用一块耕地建造办公楼，另占用一块非耕地建造企业仓库。下列关于甲企业城镇土地使用税和耕地占用税的有关处理，说法正确的是{{c1::}}。,甲企业建造办公楼占地，应征收耕地占用税，并自批准征用之次月起征收城镇土地使用税<br>||甲企业建造办公楼占地，应征收耕地占用税，并自批准征用之日起满1年时征收城镇土地使用税<br>||甲企业建造仓库占地，不征收耕地占用税，应自批准征用之月起征收城镇土地使用税<br>||甲企业建造仓库占地，不征收耕地占用税，应自批准征用之日起满1年时征收城镇土地使用税<br>,2,参考解析：为避免对一块土地同时征收耕地占用税和城镇土地使用税，凡是缴纳了耕地占用税的，从批准征用之日起满1年后征收城镇土地使用税；征用非耕地因不需要缴纳耕地占用税，应从批准征用之次月起征收城镇土地使用税。<br>,财产和行为税法律制度,
220206013,根据车船税法律制度的规定，非机动驳船的计税依据是{{c1::}}。,净吨位数<br>||艇身长度<br>||辆数<br>||整备质量吨位数<br>,1,参考解析： 机动船舶、非机动驳船、拖船，以净吨位数为计税依据。游艇以艇身长度为计税依据。<br>,财产和行为税法律制度,
220206014,根据车船税法律制度的规定，下列车船中，应缴纳车船税的是{{c1::}}。,商用客车<br>||捕捞渔船<br>||警用车船<br>||养殖渔船<br>,1,参考解析： 选项BCD，免征车船税。<br>,财产和行为税法律制度,
220206015,根据资源税法律制度的规定，下列各项中，不属于资源税征税范围的是{{c1::}}。,天然卤水<br>||原油<br>||天然气<br>||植物资源<br>,4,参考解析： 植物资源不是资源税的征税范围。<br>,财产和行为税法律制度,
220206016,某企业为矿石开采企业，11月开采并销售原矿100吨，取得不含增值税收入500万元，另将1吨自采原矿打磨为商业展示用的工艺品。假设该类原矿适用的资源税税率为6%，下列该企业当月应缴纳资源税的算式中，正确的是{{c1::}}。,500×6％=30（万元）<br>||500×6％+500÷100×1×6％=30.3（万元）<br>||500×（1+13%）×6％=33.9（万元）<br>||500×（1+13%）×6％+500÷100×1×（1+13%）×6％=34.24（万元）<br>,2,参考解析：根据规定，纳税人自用应税产品应当缴纳资源税的情形，包括纳税人以应税产品用于非货币性资产交换、捐赠、偿债、赞助、集资、投资、广告、样品、职工福利、利润分配或者连续生产非应税产品等。自用应税产品的销售额依照同类产品销售额来确定，纳税义务发生时间为移送应税产品的当日。本题中，同类原矿产品销售额为500÷100=5（万元/吨），自用1吨，自用环节应缴纳的资源税为5×1×6％。<br>,财产和行为税法律制度,
220206017,某天然气生产企业，1月份生产销售天然气70万立方米，取得不含增值税的销售收入230万元。生产自用天然气5万立方米。已知：该企业适用资源税税率6％。则该天然气生产企业应缴纳的资源税为{{c1::}}万元。,13.8<br>||17.2<br>||27.5<br>||14.79<br>,4,参考解析：生产自用的天然气需要计算缴纳资源税，参考同期销售的天然气价格确定计税销售额。则企业应缴纳的资源税＝（230＋230÷70×5）×6％＝14.79（万元）。<br>,财产和行为税法律制度,
220206018,某烟草公司收购一批烟叶，支付给烟叶销售者的烟叶收购价款为10万元。则该烟草公司应缴纳的烟叶税为{{c1::}}。（烟叶税的税率为20％）,10×10％＝1（万元）<br>||10×（1＋10％）＝11（万元）<br>||10×20％＝2（万元）<br>||10×（1＋10％）×20％＝2.2（万元）<br>,4,参考解析：应纳税额＝10×（1＋10％）×20％＝2.2（万元）。<br>,财产和行为税法律制度,
220206019,根据印花税法律制度的规定，下列属于证券交易印花税征税范围的是{{c1::}}。,A股上市公司所发行的公司债券交易<br>||合伙企业中的合伙人，转让自己财产份额的行为<br>||在国务院批准的证券交易场所转让以股票为基础发行的存托凭证<br>||转让有限责任公司的股权<br>,3,参考解析： 选项AB“债券交易”和“财产份额”交易，不属于证券交易的范围；选项C，证券交易是指在依法设立的证券交易所上市交易或者在国务院批准的其他证券交易场所转让公司股票和以股票为基础发行的存托凭证；选项D，证券交易不包括非上市公司和有限责任公司的股权交易，后者属于“产权转移书据”的征税范围。<br>,财产和行为税法律制度,
220206020,2021年3月，甲企业产生炉渣150吨，其中30吨在符合国家和地方环境保护标准的设施中贮存，100吨综合利用且符合国家和地方环境保护标准，其余的直接倒弃于空地，已知炉渣环境保护税税率为25元/吨。计算甲企业当月所产生炉渣应缴纳环境保护税税额的下列算式中，正确的是{{c1::}}。,（150-30）×25=3000（元）<br>||150×25=3750（元）<br>||（150-100）×25=1250（元）<br>||（150-100-30）×25=500（元）<br>,4,参考解析： 30吨，属于在符合国家和地方环境保护标准的设施、场所贮存或者处置固体废物，不属于直接排放污染物，不缴纳环境保护税；100吨，属于纳税人综合利用的固体废物，符合国家和地方环境保护标准的，免征环境保护税。<br>,财产和行为税法律制度,
220206021,下列与房屋不可分割的附属设备中，应计入房产原值计缴房产税的有{{c1::}}。,给排水管道<br>||电梯<br>||暖气设备<br>||中央空调<br>,1||2||3||4,参考解析： 为了维持和增加房屋的使用功能或使房屋满足设计要求，凡以房屋为载体，不可随意移动的附属设备和配套设施，如给排水、采暖、消防、中央空调、电气及智能化楼宇设备等，无论在会计核算中是否单独记账与核算，都应计入房产原值，计征房产税。<br>,财产和行为税法律制度,
220206022,根据城镇土地使用税法律制度的规定，下列关于城镇土地使用税纳税人的表述中，正确的有{{c1::}}。,城镇土地使用税由拥有土地使用权的单位和个人缴纳<br>||土地使用权共有的，共有各方均为纳税人，由共有各方分别纳税<br>||土地使用权未确定或权属纠纷未解决的，由实际使用人纳税<br>||拥有土地使用权的纳税人不在土地所在地的，由代管人或实际使用人纳税<br>,1||2||3||4,参考解析：<br>,财产和行为税法律制度,
220206023,根据城镇土地使用税法律制度的规定，下列城市用地中，属于城镇土地使用税免税项目的是{{c1::}}。,海关无偿使用民航机场配套的土地<br>||国家机关自用的土地<br>||企业生活区用地<br>||公园自用的土地<br>,1||2||4,参考解析： 选项A，对免税单位无偿使用纳税单位的土地（如公安、海关等单位使用铁路、民航等单位的土地），免征城镇土地使用税；选项C，对企业厂区以内的用地，包括生产、办公及生活区用地等，一般均不适用免税的政策规定。<br>,财产和行为税法律制度,
220206024,根据城镇土地使用税法律制度的规定，下列各项中，可以作为城镇土地使用税计税依据的有{{c1::}}。,省政府确定的单位测定的面积<br>||土地使用证书确认的面积<br>||由纳税人申报的面积为准，核发土地使用证后做调整<br>||税务部门规定的面积<br>,1||2||3,参考解析：城镇土地使用税的计税依据是纳税人实际占用的土地面积，具体按以下办法确定：①凡由省级人民政府确定的单位组织测定土地面积的，以测定的土地面积为准；②尚未组织测定，但纳税人持有政府部门核发的土地使用证书的，以证书确定的土地面积为准；③尚未核发土地使用证书的，应由纳税人据实申报土地面积，并据以纳税，待核发土地使用证书后再作调整。<br>,财产和行为税法律制度,
220206025,下列选项中，不属于契税纳税人的有{{c1::}}。,土地、房屋抵债的抵债方<br>||房屋赠与中的受赠方<br>||房屋赠与中的赠与方<br>||土地、房屋投资的投资方<br>,1||3||4,参考解析： 契税纳税人是在我国境内承受土地、房屋权属转移的单位和个人。选项ACD，均为转让方。注意契税为“买方税”，由承受土地、房屋权属的一方缴纳。<br>,财产和行为税法律制度,
220206026,下列各项中，属于契税的征税对象有{{c1::}}。,土地使用权出让<br>||土地使用权转让<br>||房屋买卖<br>||土地承包经营权的转移<br>,1||2||3,参考解析：契税的征税范围主要包括：①土地使用权出让；②土地使用权转让，包括出售、赠与和互换，不包括土地承包经营权和土地经营权的转移；③房屋买卖；④房屋赠与；⑤房屋互换。<br>,财产和行为税法律制度,
220206027,根据契税的有关规定，下列各项中，征收机关可以核定契税的计税依据的有{{c1::}}。,甲、乙双方互换的房屋价格差额明显不合理且没有正当理由<br>||企业家刘某赠与村集体一幢楼房<br>||张某出卖一套房子给侯某，因两人私交甚好，所以成交价格明显低于市场价格<br>||某军事单位以明显低于市场的价格购买一宗土地，用于训练场地<br>,1||2||3,参考解析：选项D，免征契税。<br>,财产和行为税法律制度,
220206028,下列各项中，不应征收土地增值税的有{{c1::}}。,通过公益性组织赠与社会公益事业的房地产<br>||个人之间互换自有居住用房地产，并经当地税务机关核实<br>||抵押期满权属转让给债权人的房地产<br>||企业分设为两个与原企业投资主体相同的企业，原企业将国有土地变更到分立后的企业<br>,1||2||4,参考解析：选项C，房地产抵押期间产权未发生权属变更，不属于土地增值税征税范围；抵押期满权属转让给债权人的，征收土地增值税。<br>,财产和行为税法律制度,
220206029,下列各项中，符合土地增值税税收优惠有关规定的有{{c1::}}。,纳税人建造普通标准住宅出售，增值额未超过扣除项目金额20％的，减半征收土地增值税<br>||纳税人建造普通标准住宅出售，增值额未超过扣除项目金额20％的，免征土地增值税<br>||纳税人建造普通标准住宅出售，增值额超过扣除项目金额20％的，应对其超过部分的增值额按规定征收土地增值税<br>||纳税人建造普通标准住宅出售，增值额超过扣除项目金额20％的，应就其全部增值额按规定征收土地增值税<br>,2||4,参考解析：纳税人建造普通标准住宅出售，增值额未超过扣除项目金额20％的，免征土地增值税；超过20％的，应就其全部增值额按规定计税。注意，土地增值税中有两处涉及20％的规定，备考中不要混淆。一是对从事房地产开发的纳税人可按照规定计算的金额之和，加计20％的扣除，该规定仅仅适用于房地产开发的纳税人；二是上述解析中所说的普通住宅的优惠政策，此政策适用于所有土地增值税纳税人。<br>,财产和行为税法律制度,
220206030,下列属于耕地占用税征税范围的有{{c1::}}。,占用林地建房的<br>||占用草地兴建农田水利设施的<br>||占用城镇村庄范围内的绿化林木用地修建便民菜市场的<br>||占用人工开挖用于水产养殖的河流水面用于建设旅游码头的<br>,1||4,参考解析：选项A，耕地是指用于种植农作物的土地，而占用园地、林地、草地、农田水利用地、养殖水面以及养殖滩涂等“其他农用地”建房或者从事非农业建设的，应征收耕地占用税；选项B，建设直接为农业生产服务的生产设施占用上述规定的农用地的，不征收耕地占用税；选项C，林地，包括乔木林地、竹林地、红树林地、森林沼泽、灌木林地、灌丛沼泽、其他林地，不包括城镇村庄范围内的绿化林木用地，铁路、公路征地范围内的林木用地，以及河流、沟渠的护堤林用地；选项D，人工开挖或天然形成的水产养殖的河流水面，均属于耕地范围（养殖水面），用于建设旅游码头应征收耕地占用税。<br>,财产和行为税法律制度,
220206031,下列关于耕地占用税税率的说法中，正确的有{{c1::}}。,采用幅度定额税率形式<br>||占用基本农田的，应当按照适用税额加按150%征收<br>||人均耕地低于0.5亩的地区，可以适当提高耕地占用税的适用税额<br>||占用农田水利用地建设建筑物的，适用税额可以适当降低<br>,1||2||3||4,参考解析：选项D，占用园地、林地、草地、农田水利用地、养殖水面、渔业水域滩涂以及其他农用地建设建筑物、构筑物或者从事非农业建设的，适用税额可以适当低于本地区确定的适用税额，但“降低的部分”“不得超过50%”。<br>,财产和行为税法律制度,
220206032,根据耕地占用税税收优惠，下列人员中，在规定用地标准以内新建自用住宅而占用耕地，可以免征的有{{c1::}}。,符合城市最低生活保障条件的城市居民<br>||因公牺牲军人遗属、残疾军人<br>||农村烈士遗属<br>||参加贫困地区扶贫工作的人员<br>,2||3,参考解析：根据规定，特定人员在规定用地标准以内新建自用住宅而占用耕地的，免征耕地占用税，包括：①农村烈士遗属；②因公牺牲军人遗属、残疾军人；③符合农村最低生活保障条件的农村居民。<br>,财产和行为税法律制度,
220206033,下列关于车船税计税依据的表述中，正确的有{{c1::}}。,商用货车以辆数为计税依据<br>||商用客车以辆数为计税依据<br>||机动船舶以净吨位数为计税依据<br>||游艇以艇身长度为计税依据<br>,2||3||4,参考解析：选项A错误，商用货车计税依据为整备质量每吨。<br>,财产和行为税法律制度,
220206034,下列船舶中，免征船舶吨税的有{{c1::}}。,警用船舶<br>||非机动驳船<br>||军队征用的船舶<br>||应纳税额为人民币100元的船舶<br>,1||3,参考解析：选项B，非机动驳船按相同净吨位船舶税率的50%计征船舶吨税；选项D，应纳税额为人民币50元以下的船舶，免征船舶吨税。<br>,财产和行为税法律制度,
220206035,根据资源税法律制度的规定，下列各项中，不征收资源税的有{{c1::}}。,石油公司销售自产原油<br>||加油站销售柴油<br>||贸易公司进口铁矿<br>||超市销售精盐<br>,2||3||4,参考解析：资源税是对在我国领域和管辖的其他海域开发应税资源的单位和个人征收的一种税。选项BD，不涉及应税矿产品的生产或开采，不征收资源税；选项C，进口资源产品不征收资源税。<br>,财产和行为税法律制度,
220206036,下列各项中，免缴资源税的有{{c1::}}。,进口的原油<br>||出口的原油<br>||开采原油过程中用于加热的原油<br>||煤炭开采企业因安全生产需要抽采的煤成（层）气<br>,3||4,参考解析： 选项A，进口原油不属于资源税征税范围；选项B，出口原油正常征税；选项C，开采原油以及在油田范围内运输原油过程中用于加热的原油、天然气免税；选项D，煤炭开采企业因安全生产需要抽采的煤成（层）气免税。<br>,财产和行为税法律制度,
220206037,根据印花税法律制度规定，下列合同中，应该缴纳印花税的有{{c1::}}。,银行间拆借资金签订的拆借合同<br>||赠与房屋所签订的合同<br>||建筑公司签订的建设工程合同<br>||人身保险合同<br>,2||3,参考解析：选项A，印花税税目中的借款合同不包括同业拆借的借款合同；选项D，“财产”保险合同，征收印花税，不包括人身保险合同和再保险合同。<br>,财产和行为税法律制度,
