id,question,options,answer,notes,Tags,questionPre
220106009,某企业年初“利润分配——未分配利润”科目借方余额为100万元，当年实现净利润为300万元。不考虑其他因素，该企业年末可供分配利润为{{c1::}}万元。,100<br>||400<br>||300<br>||200<br>,4,参考解析：可供分配利润＝当年实现的净利润（或净亏损）＋年初未分配利润（或－年初未弥补亏损）＋其他转入＝300－100＝200（万元）。<br>,所有者权益,
220106010,2019年1月1日，某企业所有者权益情况如下：实收资本200万元，资本公积17万元，盈余公积38万元，未分配利润32万元。当年实现净利润80万元，假定企业当年未进行利润分配，则该企业2019年12月31日留存收益为{{c1::}}万元。,32<br>||38<br>||70<br>||150<br>,4,参考解析：企业的留存收益包括盈余公积与未分配利润。所以，2019年年末的留存收益＝38＋32＋80＝150（万元）。<br>,所有者权益,
220106011,某公司“盈余公积”科目的年初余额为2000万元，本期提取法定盈余公积为1850万元，任意盈余公积为900万元，用盈余公积转增资本1000万元。该公司“盈余公积”科目的年末余额为{{c1::}}万元。,3750<br>||2850<br>||1900<br>||3850<br>,1,参考解析：“盈余公积”科目的年末余额＝2000＋1850＋900－1000＝3750（万元）。<br>,所有者权益,
220106012,某企业年初“利润分配——未分配利润”科目的贷方余额为200万元，本年实现净利润750万元，按净利润的10％提取法定盈余公积，提取任意盈余公积50万元，向投资者分配利润100万元。该企业年末“利润分配——未分配利润”的贷方余额为{{c1::}}万元。,925<br>||875<br>||725<br>||700<br>,3,参考解析：年末“利润分配——未分配利润”贷方余额＝200＋750×（1－10％）－50－100＝725（万元）。<br>,所有者权益,
220106013,某上市公司经股东大会批准以现金回购并注销本公司股票1000万股，每股面值为1元，回购价为每股1.5元，该公司注销股份时“资本公积——股本溢价”科目余额为1000万元，“盈余公积”科目余额为500万元。不考虑其他因素，该公司注销股份的会计处理正确的是{{c1::}}。,借记“资本公积——股本溢价”科目500万元<br>||借记“股本”科目1500万元<br>||借记“盈余公积”科目500万元<br>||借记“库存股”科目1000万元<br>,1,参考解析：回购时（金额单位为万元）：<br>借：库存股（1000×15）1500<br>贷：银行存款1500<br>注销本公司股份时：<br>借：股本（1000×1）1000<br>资本公积——股本溢价500<br>贷：库存股1500<br>,所有者权益,
220106014,下列各项中，导致企业留存收益总额减少的是{{c1::}}。,宣告分配现金股利<br>||提取法定盈余公积<br>||以净利润弥补亏损<br>||以盈余公积弥补亏损<br>,1,参考解析：选项A，宣告分配现金股利：<br>借：利润分配——应付现金股利或利润<br>贷：应付股利<br>借：利润分配——未分配利润<br>贷：利润分配——应付现金股利或利润<br>导致留存收益总额减少。<br>选项B，提取法定盈余公积：<br>借：利润分配——提取法定盈余公积<br>贷：盈余公积——法定盈余公积<br>借：利润分配——未分配利润<br>贷：利润分配——提取法定盈余公积<br>留存收益内部一增一减，留存收益总额不变。<br>选项C，以净利润弥补亏损，不需进行账务处理，留存收益总额不变。<br>选项D，以盈余公积弥补亏损：<br>借：盈余公积<br>贷：利润分配——盈余公积补亏<br>借：利润分配——盈余公积补亏<br>贷：利润分配——未分配利润<br>留存收益内部一增一减，留存收益总额不变。<br>,所有者权益,
220106015,2020年8月1日，某上市公司所有者权益相关科目贷方余额为：“股本”科目为100000万元（每股面值为1元），“资本公积（股本溢价）”科目为3000万元，“盈余公积”科目为30000万元。经股东大会批准，8月3日该公司以每股3元的价格回购本公司股票2000万股并注销。不考虑其他因素，该公司注销本公司股份时应冲减的盈余公积为{{c1::}}万元。,6000<br>||1000<br>||2000<br>||3000<br>,2,参考解析：注销本公司股份时应冲减的盈余公积的金额＝2000×3－2000×1－3000＝1000（万元）。<br>回购库存股的分录（金额单位为万元）：<br>借：库存股6000<br>贷：银行存款6000<br>注销分录如下：<br>借：股本2000<br>资本公积——股本溢价3000<br>盈余公积1000<br>贷：库存股6000<br>,所有者权益,
220106016,下列各项中，导致企业盈余公积减少的是{{c1::}}。,股东大会宣告分配股票股利<br>||以资本公积转增资本<br>||提取盈余公积<br>||以盈余公积弥补亏损<br>,4,参考解析：选项AB，不影响盈余公积；选项C，使得盈余公积增加。<br>,所有者权益,
220106017,下列各项中，不影响当年可供分配利润的是{{c1::}}。,当年资本公积转增资本<br>||年初未弥补亏损<br>||当年盈余公积补亏<br>||当年实现净利润<br>,1,参考解析：可供分配利润＝当年实现的净利润（或净亏损）＋年初未分配利润（或减年初未弥补亏损）＋其他转入(主要为盈余公积补亏)。选项A，对可供分配利润没有影响。<br>,所有者权益,
220106018,以权益结算的股份支付换取职工或其他方提供服务的，按照确定的金额，应贷记的科目是{{c1::}}。,管理费用<br>||应付职工薪酬<br>||资本公积——其他资本公积<br>||资本公积——股本溢价<br>,3,参考解析：以权益结算的股份支付换取职工或其他方提供服务的，应按照确定的金额，记入“管理费用”等科目，同时增加资本公积（其他资本公积）。<br>,所有者权益,
220106019,下列各项中，会引起实收资本或股本增加的有{{c1::}}。,将资本公积转增资本<br>||将盈余公积转增资本<br>||注销库存股<br>||接受投资者追加投资<br>,1||2||4,参考解析：选项C，注销库存股，引起股本减少。<br>,所有者权益,
220106020,下列各项中，属于企业留存收益的有{{c1::}}。,发行股票的溢价收入<br>||按规定从净利润中提取的法定盈余公积<br>||累计未分配利润<br>||按股东大会决议从净利润中提取的任意盈余公积<br>,2||3||4,参考解析：选项A，计入资本公积，不属于留存收益。<br>,所有者权益,
220106021,下列各项中，应直接记入所有者权益的有{{c1::}}。,接受投资者以无形资产进行的投资<br>||接受捐赠<br>||交易性金融资产期末的公允价值增加额<br>||出资者实际缴付的出资额超出在实收资本中占有份额的部分<br>,1||4,参考解析：选项A，应记入“实收资本”（或股本）及“资本公积”科目；选项B，应记入“营业外收入”科目，属于损益类科目；选项C，应记入“公允价值变动损益”科目，属于损益类科目；选项D，应记入“资本公积”科目。<br>,所有者权益,
220106022,在持股比例不变的情况下，采用权益法核算长期股权投资时，下列各项中，不会引起投资企业“资本公积——其他资本公积”发生变化的有{{c1::}}。,被投资单位以盈余公积弥补亏损<br>||被投资单位其他资本公积发生增减变动<br>||被投资单位以税后利润补亏<br>||被投资单位以资本公积转增股本<br>,1||3||4,参考解析：选项ACD，被投资单位的所有者权益总额并没有发生变动，不会引起投资企业的“资本公积——其他资本公积”发生变化；选项B，投资企业要按照持股比例增加“资本公积——其他资本公积”。<br>,所有者权益,
220106023,下列各项中，仅引起所有者权益内部结构发生变动而不影响所有者权益总额的有{{c1::}}。,用盈余公积弥补亏损<br>||用盈余公积转增资本<br>||股东大会宣告分配现金股利<br>||实际发放股票股利<br>,1||2||4,参考解析：选项A，用盈余公积弥补亏损，盈余公积减少，未分配利润增加；选项B，用盈余公积转增资本，盈余公积减少，实收资本或股本增加；选项D，实际发放股票股利，未分配利润减少，股本增加。上述三项均属于所有者权益内部结构的变动，不影响所有者权益的总额。选项C，股东大会宣告分配现金股利时，未分配利润或盈余公积减少，应付股利增加，所有者权益总额减少。因此，选项ABD正确。<br>,所有者权益,
220106024,下列各项是甲企业2019年发生的经济业务，其中影响年末未分配利润金额的有{{c1::}}。,出售一项固定资产实现净收益150万元<br>||将盈余公积中的225万元用于转增资本<br>||由于收发计量的差错造成存货盘盈100万元<br>||接受一项无形资产捐赠，价值221万元<br>,1||3||4,参考解析：选项A，应记入“资产处置损益”，年度终了转入“利润分配——未分配利润”；选项B，盈余公积减少，实收资本（或股本）增加，不影响未分配利润；选项C，冲减管理费用，年度终了转入“利润分配——未分配利润”；选项D，应记入“营业外收入”，年度终了转入“利润分配——未分配利润”。<br>,所有者权益,
220106025,下列关于利润分配的表述中，正确的有{{c1::}}。,年度终了，应将“本年利润”的余额转入“利润分配——未分配利润”中<br>||“利润分配——未分配利润”贷方余额表示累积未分配的利润<br>||“利润分配——未分配利润”借方余额表示累积未弥补的亏损<br>||相对于所有者权益的其他部分，企业对于“利润分配——未分配利润”的使用有较大自主权<br>,1||2||3||4,参考解析：<br>,所有者权益,
220106026,下列各项中，关于留存收益的表述正确的有{{c1::}}。,法定盈余公积经批准可用于转增资本<br>||“未分配利润”明细科目年末无余额<br>||留存收益包括盈余公积和未分配利润<br>||任意盈余公积可用于发放现金股利<br>,1||3||4,参考解析：选项B，年末结转后，“利润分配——未分配利润”科目，如为借方余额，表示累积未弥补的亏损；如为贷方余额，则表示累积未分配的利润。<br>,所有者权益,
220106027,下列各项中，应通过“利润分配”科目核算的有{{c1::}}。,用可供分配利润分配现金股利<br>||提取法定盈余公积<br>||用盈余公积弥补亏损<br>||用盈余公积转增资本<br>,1||2||3,参考解析：选项D，用盈余公积转增资本时：<br>借：盈余公积<br>贷：实收资本/股本<br>,所有者权益,
220106028,企业创立时，投资者认缴的出资额与注册资本一致，一般不会产生资本溢价；但有新的投资者加入时，往往会出现资本溢价。{{c1::}},对<br>||错<br>,1,参考解析：<br>,所有者权益,
220106029,股份公司发行股票相关的手续费、佣金等，应计入当期损益。{{c1::}},对<br>||错<br>,2,参考解析：发行股票相关的手续费、佣金等交易费用，如果是溢价发行股票的，应从溢价中抵扣，冲减资本公积（股本溢价），无溢价发行股票或溢价金额不足以抵扣的，应将不足以抵扣的部分冲减盈余公积和未分配利润。<br>,所有者权益,
220106030,股份有限公司回购股票支付的价款高于股票面值总额的，所注销库存股的账面余额与所冲减股本的差额，应先冲减股本溢价，股本溢价不足冲减的，应依次冲减“盈余公积”“利润分配——未分配利润”科目。{{c1::}},对<br>||错<br>,1,参考解析：<br>,所有者权益,
220106031,企业用盈余公积转增资本，留存收益总额不会发生变动。{{c1::}},对<br>||错<br>,2,参考解析：留存收益包括盈余公积和未分配利润。用盈余公积转增资本时，盈余公积减少，实收资本（或股本）增加，所以留存收益总额会减少。<br>,所有者权益,
220106032,企业提取的盈余公积可用于发放现金股利。{{c1::}},对<br>||错<br>,1,参考解析：<br>,所有者权益,
220106033,期初“利润分配——未分配利润”科目有贷方余额，在当期获利的情况下，计提盈余公积时要包含期初“利润分配——未分配利润”科目的贷方余额。{{c1::}},对<br>||错<br>,2,参考解析：期初“利润分配——未分配利润”科目为贷方余额，在当期获利的情况下，应将当期实现的净利润作为基数计提盈余公积。<br>,所有者权益,
220106034,以权益结算的股份支付换取职工或其他方提供服务的，应按照确定的金额，将当期取得的服务计入相关资产成本或当期费用，同时增加应付职工薪酬。{{c1::}},对<br>||错<br>,2,参考解析：以权益结算的股份支付换取职工或其他方提供服务的，应按照确定的金额，将当期取得的服务计入相关资产成本或当期费用，同时增加资本公积（其他资本公积）。<br>,所有者权益,
220107001,甲公司为其客户建造一栋厂房，合同约定的价款为100万元，但是，如果甲公司不能在合同签订之日起的120天内竣工，则须支付10万元罚款，该罚款从合同价款中扣除。甲公司对合同结果的估计如下：工程按时完工的概率为90％，工程延期的概率为10％。假定上述金额不含增值税。不考虑其他因素，则甲公司确定的交易价格为{{c1::}}万元。,100<br>||90<br>||0<br>||110<br>,1,参考解析：只存在两种可能性，所以应选择最可能发生的金额（即按时完工的金额100万元）作为交易价格。<br>,收入、费用和利润,
220107002,某企业2021年2月1日销售商品1000件，每件售价20元，增值税税率13％；提供给购货方的商业折扣为10％，现金折扣条件为2/10、1/20、n/30。该企业估计客户在10天内支付货款的概率为80％，20天内支付货款的概率为10％，20天以后支付货款的概率为10％。假定计算现金折扣时不考虑增值税。不考虑其他因素，则该企业销售商品时应确认收入的金额为{{c1::}}元。,18000<br>||19980<br>||17640<br>||20000<br>,3,参考解析：该企业应按照最可能发生的金额确认交易价格，因此应确认收入＝1000×20×（1－10％）×（1－2％）＝17640（元）。<br>,收入、费用和利润,
220107003,甲公司委托乙公司代销一批商品10000件，不含税的代销价款为100元/件。该商品成本为80元/件，甲公司适用的增值税税率为13％。2019年5月，甲公司收到乙公司开来的代销清单上列明已销售代销商品的50％，甲公司向乙公司开具增值税专用发票。甲公司按售价的3％向乙公司支付手续费。乙公司不承担包销责任，没有售出的商品须退回给甲公司。不考虑其他因素，甲公司2019年5月应确认的销售收入为{{c1::}}元。,300000<br>||188000<br>||500000<br>||388000<br>,3,参考解析：甲公司应确认的销售收入＝10000×100×50％＝500000（元）。<br>,收入、费用和利润,
220107004,甲公司于2019年6月9日向乙公司销售一批商品，开出的增值税专用发票上注明售价为20万元，增值税税额为2.6万元；该批商品成本为16万元。甲公司在销售该批商品时已得知乙公司资金周转发生暂时困难，但为了减少存货积压，同时为了维持与乙公司长期以来建立的商业关系，甲公司仍将商品发出。假定甲公司销售该批商品的纳税义务已经发生。不考虑其他因素，下列说法中正确的是{{c1::}}。,甲公司应在发出商品当日确认主营业务收入20万元<br>||甲公司应在发出商品当日确认主营业务成本16万元<br>||甲公司在发出商品当日不需确认增值税销项税额<br>||甲公司应在发出商品时，借记“发出商品”16万元<br>,4,参考解析：因甲公司在销售该批商品时已得知乙公司资金周转发生暂时困难，不符合收入确认条件，同时纳税义务已经发生，因此甲公司在2019年6月9日的分录为（金额单位为万元）：<br>借：发出商品16<br>贷：库存商品16<br>借：应收账款2.6<br>贷：应交税费——应交增值税（销项税额）2.6<br>,收入、费用和利润,
220107005,下列各项业务中，工业企业应确认为其他业务收入的是{{c1::}}。,银行存款利息收入<br>||销售材料的收入<br>||接受现金捐赠利得<br>||现金股利收入<br>,2,参考解析：选项A，应冲减财务费用；选项C，应确认为营业外收入；选项D，应确认为投资收益。<br>,收入、费用和利润,
220107006,下列各项中，应记入“销售费用”科目的是{{c1::}}。,销售商品发生的商业折扣<br>||销售商品发生的销售退回<br>||销售商品发生的现金折扣<br>||委托代销商品支付的手续费<br>,4,参考解析：选项A，企业销售实现时，按扣除商业折扣后的净额确认销售收入；选项B，实际发生销售退回时，不属于资产负债表日后事项的，冲减企业当期的销售收入及成本；选项C，作为可变对价计入交易价格；选项D，记入“销售费用”科目。<br>,收入、费用和利润,
220107007,2018年9月1日，甲公司与客户签订一项安装劳务合同，预计2020年12月31日完工；合同总金额为800万元，预计总成本为500万元。截至2019年12月31日，该公司已累计实际发生成本250万元，预计还将发生成本150万元。甲公司按已经发生的成本占估计总成本的比例确定履约进度。已知，2018年已确认收入200万元，则2019年度应确认的收入为{{c1::}}万元。,250<br>||300<br>||350<br>||500<br>,2,参考解析：2019年度应确认的收入＝合同总收入×完工进度－2018年已确认的劳务收入＝800×［250/（250＋150）×100％］－200＝300（万元）。<br>,收入、费用和利润,
220107008,A公司2020年发生如下业务：对出租的固定资产计提折旧20万元；销售剩余原材料，成本为150万元；将成本为80万元的自产产品对外捐赠；将成本为500万元的自产产品对外投资。假定不存在其他业务，则本年利润表中“营业成本”项目的本期金额为{{c1::}}万元。,150<br>||730<br>||750<br>||670<br>,4,参考解析：出租固定资产的折旧，销售剩余原材料的成本，对外投资的自产产品的成本都应记入“营业成本”项目，所以营业成本＝20＋150＋500＝670（万元）。<br>,收入、费用和利润,
220107009,下列各项中，企业发生的相关税费应通过“税金及附加”科目核算的是{{c1::}}。,应代扣代缴的个人所得税<br>||应交纳的企业所得税<br>||应交纳的增值税<br>||应交纳的城市维护建设税<br>,4,参考解析：选项D，应交城市维护建设税，应记入“税金及附加”科目。<br>,收入、费用和利润,
220107010,2020年度，某企业“财务费用”科目核算内容如下：短期借款利息支出600万元，银行存款利息收入20万元，银行承兑汇票的手续费支出10万元。不考虑其他因素，2020年度该企业利润表中“财务费用”项目的本期金额为{{c1::}}万元。,580<br>||590<br>||600<br>||610<br>,2,参考解析：短期借款利息支出计入财务费用；银行存款利息收入冲减财务费用；银行承兑汇票手续费支出计入财务费用，所以本年“财务费用”项目的金额＝600－20＋10＝590（万元）。<br>,收入、费用和利润,
220107011,下列各项中，不应通过“销售费用”科目核算的是{{c1::}}。,销售商品为购货方代垫的保险费<br>||销售商品过程中负担的装卸费<br>||销售商品过程中发生的广告费<br>||确认专设销售机构人员的薪酬<br>,1,参考解析：选项A，销售商品为购货方代垫的保险费应计入应收账款。<br>,收入、费用和利润,
220107012,下列各项中，不通过“税金及附加”科目核算的是{{c1::}}。,房产税<br>||城市维护建设税<br>||自产自用应税产品应交的资源税<br>||印花税<br>,3,参考解析：选项C，自产自用应税产品应交的资源税，应记入“生产成本”等科目。<br>,收入、费用和利润,
220107013,下列各项中，企业不应确认为管理费用的是{{c1::}}。,计提的行政管理人员住房公积金<br>||计提的应付行政管理人员的福利费<br>||代垫的行政管理人员医药费<br>||计提的行政管理人员社会保险费<br>,3,参考解析：代垫的行政管理人员医药费，应记入“其他应收款”科目。<br>,收入、费用和利润,
220107014,2019年12月份，某企业发生经济业务如下：计提行政办公大楼折旧40万元，支付会计师事务所审计费50万元，发生业务招待费60万元。不考虑其他因素，该企业2019年12月份应确认管理费用{{c1::}}万元。,90<br>||100<br>||50<br>||150<br>,4,参考解析：该企业12月份应确认的管理费用＝40＋50＋60＝150（万元）。<br>,收入、费用和利润,
220107015,某工业企业2020年3月份发生的相关业务如下：计提生产车间管理人员工资80万元，计提行政管理部门人员工资60万元，提取预计产品质量保证损失40万元，收到银行存款利息收入40万元，支付行政管理部门固定资产的日常维修费30万元。假定不存在其他业务影响，该企业2020年3月份的期间费用总额为{{c1::}}万元。,170<br>||150<br>||90<br>||250<br>,3,参考解析：计提的生产车间管理人员工资记入“制造费用”科目，计提的行政管理部门人员工资记入“管理费用”科目，提取的预计产品质量保证损失记入“销售费用”科目，银行存款利息收入冲减“财务费用”科目，支付的行政管理部门固定资产的日常维修费记入“管理费用”科目。销售费用、管理费用与财务费用均属于期间费用，因此该企业2020年3月份的期间费用总额＝60＋40－40＋30＝90（万元）。<br>,收入、费用和利润,
220107016,2020年6月，某企业发生以下交易或事项：支付诉讼费10万元，固定资产报废净损失8万元，对外公益性捐赠支出5万元，支付税收滞纳金1万元。假定不存在其他事项，该企业2020年6月利润表“营业外支出”项目的本期金额为{{c1::}}万元。,14<br>||16<br>||19<br>||24<br>,1,参考解析：记入“营业外支出”项目的本期金额＝8＋5＋1＝14（万元），支付的诉讼费10万元记入“管理费用”项目。<br>,收入、费用和利润,
220107017,下列各项中，应记入“营业外收入”科目的是{{c1::}}。,无法查明原因的现金盘盈<br>||存货盘盈<br>||固定资产盘盈<br>||确实无法收回的应收账款<br>,1,参考解析：选项A，应记入“营业外收入”科目；选项B，应冲减“管理费用”科目；选项C，应记入“以前年度损益调整”科目；选项D，确实无法收回的应收账款应作坏账核销，冲减“坏账准备”科目和“应收账款”科目。<br>,收入、费用和利润,
220107018,下列各项中，应通过“营业外支出”科目核算的是{{c1::}}。,确认的专利权减值损失<br>||原材料因管理不善盘亏的净损失<br>||闲置设备出售的净损失<br>||仓库因自然灾害毁损的净损失<br>,4,参考解析：选项A，计入资产减值损失；选项B，计入管理费用；选项C，计入资产处置损益。<br>,收入、费用和利润,
220107019,下列各项中，不会引起利润总额发生增减变动的是{{c1::}}。,计提存货跌价准备<br>||确认劳务收入<br>||确认所得税费用<br>||确认持有国债的利息收入<br>,3,参考解析：选项A，确认资产减值损失，使得利润总额减少；选项B，确认劳务收入，使得利润总额增加；选项C，计算利润总额之后确认所得税费用，所以对利润总额没有影响；选项D，国债利息收入应记入“投资收益”科目，使得利润总额增加。<br>,收入、费用和利润,
220107020,下列各项中，导致企业营业利润发生变化的是{{c1::}}。,发放现金股利<br>||报废设备的净损失<br>||向慈善组织捐赠现金<br>||支付行政管理设备的日常修理费<br>,4,参考解析：选项A，不影响营业利润；选项B，计入营业外支出，不影响营业利润；选项C，计入营业外支出，不影响营业利润；选项D，计入管理费用，使得营业利润减少。<br>,收入、费用和利润,
220107021,下列项目中，计算应纳税所得额时需要纳税调减的项目是{{c1::}}。,盘盈的固定资产<br>||前1年的亏损额<br>||前10年的亏损额<br>||税收滞纳金<br>,2,参考解析：选项B，计算所得税时可以纳税调减的是按照税法规定允许弥补的亏损和准予免税的项目，如前五年内未弥补亏损和国债利息收入等；选项AC，不属于纳税调整事项；选项D，为纳税调增项目。<br>,收入、费用和利润,
220107022,某企业适用的所得税税率为25％，2020年实现利润总额1350万元，其中，取得国债利息收入150万元，税收滞纳金3万元，不考虑其他因素，该企业2020年度利润表中“所得税费用”项目的本期金额为{{c1::}}万元。,374.25<br>||337.5<br>||338.25<br>||300.75<br>,4,参考解析：所得税费用＝（1350－150＋3）×25％＝300.75（万元）。<br>,收入、费用和利润,
220107023,某工业企业2019年度主营业务收入为10000万元，主营业务成本为6000万元，其他业务收入为80万元，其他业务成本为40万元，管理费用为100万元（全部为职工薪酬，税法规定的计税标准为80万元），财务费用为20万元，营业外收入为40万元，营业外支出为10万元（其中5万元属于支付的税收滞纳金，税法规定，计算所得税时，税收滞纳金不允许抵扣）。该企业适用的所得税税率为25％。假定不考虑其他因素，该企业2019年度的净利润应为{{c1::}}万元。,9225<br>||9925<br>||9875<br>||2956.25<br>,4,参考解析：利润总额＝10000－6000＋80－40－100－20＋40－10＝3950（万元）。因为企业已计入当期费用的工资是100万元，超过税法规定扣除标准（80万元）的金额为20万元，在计算应纳税所得额时，要纳税调增；税法规定，税收滞纳金不允许税前扣除，在计算利润总额时，已经进行了扣除，所以计算应纳税所得额时，也要纳税调增。因此，应交所得税＝所得税费用＝［3950＋（100－80）＋5］×25％＝993.75（万元），净利润＝3950－993.75＝2956.25（万元）。<br>,收入、费用和利润,
220107024,乙公司2019年应交所得税为250万元，适用所得税税率为25％。已知乙公司递延所得税负债年初数为40万元，年末数为50万元，递延所得税资产年初数为25万元，年末数为20万元。则乙公司2019年的所得税费用为{{c1::}}万元。,260<br>||250<br>||265<br>||255<br>,3,参考解析：所得税费用＝当期所得税＋递延所得税。递延所得税＝（递延所得税负债年末数－递延所得税负债年初数）－（递延所得税资产年末数－递延所得税资产年初数）＝（50－40）－（20－25）＝15（万元）。所得税费用＝250＋15＝265（万元）。<br>,收入、费用和利润,
220107025,下列各项中，关于本年利润结转方法表述正确的是{{c1::}}。,采用表结法，增加了“本年利润”科目的结转环节和工作量<br>||采用表结法，每月月末应将各损益类科目的余额结转记入“本年利润”科目<br>||采用账结法，每月月末应将各损益类科目的余额结转记入“本年利润”科目<br>||采用账结法，减少了“本年利润”科目的转账环节和工作量<br>,3,参考解析：表结法下，各损益类科目每月只需结计出本月发生额和月末累计余额，不结转到“本年利润”科目。而账结法下，每月月末均需编制转账凭证，将在账上结计出的各损益类科目的余额结转入“本年利润”科目。<br>,收入、费用和利润,
220107026,会计期末损益类科目结转至本年利润后，“本年利润”科目的贷方余额反映的是{{c1::}}。,累计未分配利润<br>||当期的净利润<br>||当期的净亏损<br>||当期的利润总额<br>,2,参考解析：选项B，会计期末损益类科目结转至本年利润后，“本年利润”科目的贷方余额反映当期实现的净利润，借方余额反映当期发生的净亏损。<br>,收入、费用和利润,
220107027,某企业与客户签订合同，向其销售甲、乙、丙三类商品，不含税的合同价款为35000元。假定甲商品、乙商品、丙商品分别构成单项履约义务，甲商品的单独售价为12000元，乙商品的单独售价为10000元，丙商品的单独售价为15000元。则甲商品应分摊的交易价格为{{c1::}}元。,11351<br>||12000<br>||11667<br>||15000<br>,1,参考解析：应按照各单项履约义务的单独售价比例分摊交易价格。所以，甲商品应分摊的交易价格＝35000×［12000/（12000＋10000＋15000）］＝11351（元）。<br>,收入、费用和利润,
220107028,下列属于企业取得合同发生的增量成本的是{{c1::}}。,参加投标的差旅费<br>||投标费<br>||销售佣金<br>||准备投标资料发生的费用<br>,3,参考解析：增量成本是指企业不取得合同就不会发生的成本，无论是否取得合同均会发生的差旅费、投标费、为准备投标资料发生的相关费用等不属于增量成本，应计入当期损益。<br>,收入、费用和利润,
220107029,某咨询服务公司本月与客户签订为期半年的咨询服务合同，并已预收全部咨询服务费，该合同于下月开始执行。下列各项中，该公司预收咨询服务费应记入的会计科目是{{c1::}}。,合同取得成本<br>||合同负债<br>||主营业务成本<br>||主营业务收入<br>,2,参考解析：“合同负债”科目核算企业已收或应收客户对价而应向客户转让商品的义务。本题预收客户服务费而尚未向客户提供服务，因此在“合同负债”科目核算。<br>会计分录为：<br>借：银行存款<br>贷：合同负债<br>,收入、费用和利润,
220107030,某企业2019年12月份发生如下事项：销售M商品的同时出售不单独计价的包装物的成本为5万元；计提的管理用无形资产的摊销额为1万元；出租包装物的摊销额为105万元。不考虑其他因素，该企业2019年12月份应计入其他业务成本的金额为{{c1::}}万元。,85<br>||105<br>||8<br>||65<br>,2,参考解析：销售M商品的同时出售不单独计价的包装物的成本，应计入销售费用；计提的管理用无形资产的摊销额，应计入管理费用；出租包装物的摊销额，应计入其他业务成本。<br>,收入、费用和利润,
220107031,企业采用表结法结转本年利润，2017年度，营业利润为3000万元，营业外收入为50万元，营业外支出为40万元，所得税税率为25％，不考虑其他因素，则企业年末从“本年利润”结转至“利润分配”的金额是{{c1::}}万元。,3250<br>||2257.5<br>||3010<br>||3000<br>,2,参考解析：年末从“本年利润”结转至“利润分配”的全年累计余额为企业的净利润＝（3000＋50－40）×（1－25％）＝2257.5（万元）。<br>,收入、费用和利润,
220107032,甲公司为增值税一般纳税人，2021年12月10日，采用委托收款方式向乙公司销售一批商品，发出的商品满足收入确认条件，开具的增值税专用发票上注明价款为500000元，增值税税额为65000元，用银行存款为乙公司垫付运费40000元，以及运费相关增值税3600元，上述全部款项至月末尚未收到。甲公司2021年12月应确认的应收账款为{{c1::}}元。,608600<br>||500000<br>||543600<br>||565000<br>,1,参考解析：甲公司应收款项＝500000＋65000＋40000＋3600＝608600（元）。上述业务的账务处理为：<br>借：应收账款——乙公司608600<br>贷：主营业务收入500000<br>应交税费——应交增值税（销项税额）65000<br>银行存款43600<br>,收入、费用和利润,
220107033,收入确认与计量的五个步骤中，主要与收入的确认相关的有{{c1::}}。,识别与客户订立的合同<br>||识别合同中的单项履约义务<br>||将交易价格分摊至各单项履约义务<br>||确定交易价格<br>,1||2,参考解析：选项CD，主要与收入的计量相关。<br>,收入、费用和利润,
220107034,下列各项中，关于合同资产与应收款项表述正确的有{{c1::}}。,合同资产和应收款项都是企业拥有的有权收取对价的合同权利<br>||合同资产与应收款项一样<br>||应收款项是企业无条件收取款项的权利<br>||合同资产是取决于时间流逝以外的其他因素的债权<br>,1||3||4,参考解析：<br>,收入、费用和利润,
220107035,费用是在企业日常活动中形成的，下列属于费用的有{{c1::}}。,支付罚款的支出<br>||销售商品的成本<br>||对外捐赠支出<br>||随同商品出售且单独计价的包装物的成本<br>,2||4,参考解析：选项AC，应记入“营业外支出”项目，不属于费用。选项BD，应记入“营业成本”项目，属于费用。<br>,收入、费用和利润,
220107036,下列各项中，制造业企业不应记入“其他业务成本”的有{{c1::}}。,公益性捐赠支出<br>||出租固定资产的折旧额<br>||存货盘亏的净损失<br>||固定资产毁损的净损失<br>,1||3||4,参考解析：选项A，应记入“营业外支出”科目；选项C，应根据盘亏原因记入“管理费用”科目或“营业外支出”科目；选项D，应记入“营业外支出”科目。<br>,收入、费用和利润,
220107037,下列各项中，应记入“税金及附加”科目的有{{c1::}}。,房地产开发企业销售房地产应缴纳的土地增值税<br>||提供劳务应交的城市维护建设税<br>||小规模纳税人应交的增值税<br>||销售应税产品应交的资源税<br>,1||2||4,参考解析：选项C，增值税不记入“税金及附加”科目。<br>,收入、费用和利润,
220107038,下列各项中，通常能够影响企业当期损益的有{{c1::}}。,企业销售应税消费品应缴纳的消费税<br>||企业支付的咨询费<br>||企业应缴纳的城市维护建设税<br>||企业代扣代缴的个人所得税<br>,1||2||3,参考解析：选项AC，一般记入“税金及附加”科目；选项B，记入“管理费用”科目。所以，选项ABC一般会影响损益。选项D，确认代扣代缴的个人所得税时，借方记入“应付职工薪酬”科目，不影响损益。<br>,收入、费用和利润,
220107039,下列各项中，制造业企业应计入销售费用的有{{c1::}}。,销售商品过程中承担的保险费<br>||优化产品销售策略发生的咨询费<br>||拓展产品销售市场发生的业务招待费<br>||销售商品专设销售机构发生的业务费<br>,1||4,参考解析：选项BC，咨询费和业务招待费计入管理费用。<br>,收入、费用和利润,
