id,question,options,answer,notes,Tags,questionPre
220109011,根据资料（1），下列各项中，关于该公司购入甲材料会计处理表述正确的是{{c1::}}。,甲材料应按366万元入账<br>||支付的运费5万元应计入管理费用<br>||支付的保险费1万元应计入财务费用<br>||应确认增值税进项税额47.31万元<br>,1||4,参考解析：资料（1）的会计分录：<br>借：原材料（360＋5＋1）366<br>应交税费——应交增值税（进项税额）（46.8＋0.45＋0.06）47.31<br>贷：银行存款413.31<br>,不定项选择题突破特训,某公司为制造业增值税一般纳税人，生产M产品耗用的甲材料按实际成本核算，并采用先进先出法计价。2020年12月初结存甲材料1000千克，单位成本为0.6万元/千克，未计提存货跌价准备。12月份该公司发生与甲材料有关的业务如下：<br>（1）5日，购入甲材料600千克并验收入库，取得增值税专用发票上注明的价款为360万元，增值税税额为46.8万元，另以银行存款支付与材料采购相关的支出共计6.51万元，其中：运费5万元、增值税税额为0.45万元，保险费1万元、增值税税额为0.06万元，运费及保险费均已取得增值税专用发票。<br>（2）6日，销售甲材料一批，开具的增值税专用发票上注明的价款为270万元，增值税税额为35.1万元，全部款项尚未收到。该销售业务符合收入确认条件。<br>（3）本月共发出甲材料1100千克，按照发出先后顺序，依次为对外销售300千克，生产M产品领用600千克，自营建造厂房领用200千克。<br>（4）31日，M产品及甲材料发生减值，期末库存甲材料预计可变现净值为280万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109012,根据资料（2），下列各项中，该公司销售甲材料会计科目处理正确的是{{c1::}}。,贷记“应交税费——应交增值税（销项税额）”科目35.1万元<br>||贷记“主营业务收入”科目270万元<br>||贷记“其他业务收入”科目270万元<br>||借记“其他应收款”科目305.1万元<br>,1||3,参考解析：资料（2）的会计分录：<br>借：应收账款305.1<br>贷：其他业务收入270<br>应交税费——应交增值税（销项税额）35.1<br>,不定项选择题突破特训,某公司为制造业增值税一般纳税人，生产M产品耗用的甲材料按实际成本核算，并采用先进先出法计价。2020年12月初结存甲材料1000千克，单位成本为0.6万元/千克，未计提存货跌价准备。12月份该公司发生与甲材料有关的业务如下：<br>（1）5日，购入甲材料600千克并验收入库，取得增值税专用发票上注明的价款为360万元，增值税税额为46.8万元，另以银行存款支付与材料采购相关的支出共计6.51万元，其中：运费5万元、增值税税额为0.45万元，保险费1万元、增值税税额为0.06万元，运费及保险费均已取得增值税专用发票。<br>（2）6日，销售甲材料一批，开具的增值税专用发票上注明的价款为270万元，增值税税额为35.1万元，全部款项尚未收到。该销售业务符合收入确认条件。<br>（3）本月共发出甲材料1100千克，按照发出先后顺序，依次为对外销售300千克，生产M产品领用600千克，自营建造厂房领用200千克。<br>（4）31日，M产品及甲材料发生减值，期末库存甲材料预计可变现净值为280万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109013,根据期初资料、资料（1）至（3），下列各项中，该公司发出甲材料会计处理正确的是{{c1::}}。,生产M产品领用材料时：<br>借：生产成本——M产品360<br>贷：原材料360<br>||结转对外销售材料成本时：<br>借：其他业务成本180<br>贷：原材料180<br>||自营建造厂房领用材料时：<br>借：在建工程121<br>贷：原材料121<br>||自营建造厂房领用材料时：<br>借：在建工程135.6<br>贷：原材料120<br>应交税费——应交增值税（进项税额转出）15.6<br>,1||2||3,参考解析：对外销售300千克，从期初结存的材料中领用，单位成本为0.6万元/千克：<br>借：其他业务成本（300×0.6）180<br>贷：原材料180<br>生产M产品领用600千克，从期初结存的材料中领用，单位成本为0.6万元/千克：<br>借：生产成本——M产品（600×0.6）360<br>贷：原材料360<br>自营建造厂房领用200千克，从期初结存的材料中领用100千克，单位成本为0.6万元/千克；从5日购入甲材料中领用100千克，单位成本＝366÷600＝0.61（万元/千克）：<br>借：在建工程（100×0.6＋100×0.61）121<br>贷：原材料121<br>,不定项选择题突破特训,某公司为制造业增值税一般纳税人，生产M产品耗用的甲材料按实际成本核算，并采用先进先出法计价。2020年12月初结存甲材料1000千克，单位成本为0.6万元/千克，未计提存货跌价准备。12月份该公司发生与甲材料有关的业务如下：<br>（1）5日，购入甲材料600千克并验收入库，取得增值税专用发票上注明的价款为360万元，增值税税额为46.8万元，另以银行存款支付与材料采购相关的支出共计6.51万元，其中：运费5万元、增值税税额为0.45万元，保险费1万元、增值税税额为0.06万元，运费及保险费均已取得增值税专用发票。<br>（2）6日，销售甲材料一批，开具的增值税专用发票上注明的价款为270万元，增值税税额为35.1万元，全部款项尚未收到。该销售业务符合收入确认条件。<br>（3）本月共发出甲材料1100千克，按照发出先后顺序，依次为对外销售300千克，生产M产品领用600千克，自营建造厂房领用200千克。<br>（4）31日，M产品及甲材料发生减值，期末库存甲材料预计可变现净值为280万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109014,根据期初资料、资料（1）至（4），下列各项中，期末甲材料发生减值会计处理正确的是{{c1::}}。,借记“资产减值损失”科目25万元<br>||借记“信用减值损失”科目20万元<br>||贷记“存货跌价准备”科目20万元<br>||贷记“存货跌价准备”科目25万元<br>,1||4,参考解析：期末甲材料结存的成本＝（600－100）×0.61＝305（万元）；预计可变现净值为280万元，甲材料发生减值，减值的金额＝305－280＝25（万元）。<br>借：资产减值损失25<br>贷：存货跌价准备25<br>,不定项选择题突破特训,某公司为制造业增值税一般纳税人，生产M产品耗用的甲材料按实际成本核算，并采用先进先出法计价。2020年12月初结存甲材料1000千克，单位成本为0.6万元/千克，未计提存货跌价准备。12月份该公司发生与甲材料有关的业务如下：<br>（1）5日，购入甲材料600千克并验收入库，取得增值税专用发票上注明的价款为360万元，增值税税额为46.8万元，另以银行存款支付与材料采购相关的支出共计6.51万元，其中：运费5万元、增值税税额为0.45万元，保险费1万元、增值税税额为0.06万元，运费及保险费均已取得增值税专用发票。<br>（2）6日，销售甲材料一批，开具的增值税专用发票上注明的价款为270万元，增值税税额为35.1万元，全部款项尚未收到。该销售业务符合收入确认条件。<br>（3）本月共发出甲材料1100千克，按照发出先后顺序，依次为对外销售300千克，生产M产品领用600千克，自营建造厂房领用200千克。<br>（4）31日，M产品及甲材料发生减值，期末库存甲材料预计可变现净值为280万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109015,根据期初资料、资料（1）至（4），下列各项中，该公司2020年12月31日库存甲材料的账面价值是{{c1::}}万元。,301.875<br>||280<br>||305<br>||300<br>,2,参考解析：在会计期末，存货应当按照成本（305万元）与可变现净值（280万元）孰低进行计量，所以期末甲材料的账面价值为280万元。<br>,不定项选择题突破特训,某公司为制造业增值税一般纳税人，生产M产品耗用的甲材料按实际成本核算，并采用先进先出法计价。2020年12月初结存甲材料1000千克，单位成本为0.6万元/千克，未计提存货跌价准备。12月份该公司发生与甲材料有关的业务如下：<br>（1）5日，购入甲材料600千克并验收入库，取得增值税专用发票上注明的价款为360万元，增值税税额为46.8万元，另以银行存款支付与材料采购相关的支出共计6.51万元，其中：运费5万元、增值税税额为0.45万元，保险费1万元、增值税税额为0.06万元，运费及保险费均已取得增值税专用发票。<br>（2）6日，销售甲材料一批，开具的增值税专用发票上注明的价款为270万元，增值税税额为35.1万元，全部款项尚未收到。该销售业务符合收入确认条件。<br>（3）本月共发出甲材料1100千克，按照发出先后顺序，依次为对外销售300千克，生产M产品领用600千克，自营建造厂房领用200千克。<br>（4）31日，M产品及甲材料发生减值，期末库存甲材料预计可变现净值为280万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109016,根据资料（1），下列各项中，甲企业出售M产品相关科目的会计处理结果正确的是{{c1::}}。,借记“应收账款”科目254.25万元<br>||贷记“主营业务收入”科目225万元<br>||贷记“应交税费——应交增值税（销项税额）”科目29.25万元<br>||借记“主营业务成本”科目200万元<br>,1||2||3||4,参考解析：资料（1）会计分录：<br>借：应收账款254.25<br>贷：主营业务收入［100×2.5×（1－10%）］225<br>应交税费——应交增值税（销项税额）29.25<br>借：主营业务成本（100×2）200<br>贷：库存商品200<br>,不定项选择题突破特训,甲企业为增值税一般纳税人，其生产的M产品适用的增值税税率为13%。2019年12月1日，该企业“应收账款”所属明细科目的借方余额合计为300万元，“坏账准备——应收账款”科目的贷方余额为20万元，企业确认收入的同时结转销售成本。12月份该企业发生经济业务如下：<br>（1）8日，向乙企业销售M产品100件，每件产品标价为2.5万元（不含增值税），成本为2万元；由于是成批销售，甲企业给予乙企业10%的商业折扣，并开具了增值税专用发票，至本月末款项未收到，该项销售符合收入确认条件。<br>（2）20日，丙企业因产品质量问题退回M商品10件。该产品上月采用现销方式售出并已确认收入，其单价为2.5万元（不含增值税）、成本为2万元。甲企业已向丙企业开具了增值税红字发票，并签发了一张面值为28.25万元、期限为1个月的银行承兑汇票，退回的产品已入库。<br>（3）31日，年终清查财产时，发现2016年入账的应收账款3万元无法收回，确认为坏账。<br>（4）31日，确定“坏账准备——应收账款”科目贷方余额为33万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109017,根据资料（2），下列各项中，甲企业销售退回会计处理结果正确的是{{c1::}}。,银行存款减少28.25万元<br>||库存商品增加20万元<br>||应交税费减少3.25万元<br>||主营业务收入减少25万元<br>,2||3||4,参考解析：资料（2）会计分录：<br>借：主营业务收入（10×2.5）25<br>应交税费——应交增值税（销项税额）3.25<br>贷：应付票据28.25<br>借：库存商品（10×2）20<br>贷：主营业务成本20<br>,不定项选择题突破特训,甲企业为增值税一般纳税人，其生产的M产品适用的增值税税率为13%。2019年12月1日，该企业“应收账款”所属明细科目的借方余额合计为300万元，“坏账准备——应收账款”科目的贷方余额为20万元，企业确认收入的同时结转销售成本。12月份该企业发生经济业务如下：<br>（1）8日，向乙企业销售M产品100件，每件产品标价为2.5万元（不含增值税），成本为2万元；由于是成批销售，甲企业给予乙企业10%的商业折扣，并开具了增值税专用发票，至本月末款项未收到，该项销售符合收入确认条件。<br>（2）20日，丙企业因产品质量问题退回M商品10件。该产品上月采用现销方式售出并已确认收入，其单价为2.5万元（不含增值税）、成本为2万元。甲企业已向丙企业开具了增值税红字发票，并签发了一张面值为28.25万元、期限为1个月的银行承兑汇票，退回的产品已入库。<br>（3）31日，年终清查财产时，发现2016年入账的应收账款3万元无法收回，确认为坏账。<br>（4）31日，确定“坏账准备——应收账款”科目贷方余额为33万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109018,根据资料（3），下列各项中，甲企业确认坏账损失相关科目的会计处理结果正确的是{{c1::}}。,贷记“应收账款”科目3万元<br>||借记“信用减值损失”科目3万元<br>||借记“管理费用”科目3万元<br>||借记“坏账准备”科目3万元<br>,1||4,参考解析：资料（3）会计分录：<br>借：坏账准备3<br>贷：应收账款3<br>,不定项选择题突破特训,甲企业为增值税一般纳税人，其生产的M产品适用的增值税税率为13%。2019年12月1日，该企业“应收账款”所属明细科目的借方余额合计为300万元，“坏账准备——应收账款”科目的贷方余额为20万元，企业确认收入的同时结转销售成本。12月份该企业发生经济业务如下：<br>（1）8日，向乙企业销售M产品100件，每件产品标价为2.5万元（不含增值税），成本为2万元；由于是成批销售，甲企业给予乙企业10%的商业折扣，并开具了增值税专用发票，至本月末款项未收到，该项销售符合收入确认条件。<br>（2）20日，丙企业因产品质量问题退回M商品10件。该产品上月采用现销方式售出并已确认收入，其单价为2.5万元（不含增值税）、成本为2万元。甲企业已向丙企业开具了增值税红字发票，并签发了一张面值为28.25万元、期限为1个月的银行承兑汇票，退回的产品已入库。<br>（3）31日，年终清查财产时，发现2016年入账的应收账款3万元无法收回，确认为坏账。<br>（4）31日，确定“坏账准备——应收账款”科目贷方余额为33万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109019,根据期初资料和资料（3）至（4），下列各项中，甲企业年末计提坏账准备的会计处理正确的是{{c1::}}。,借：信用减值损失16<br>贷：坏账准备16<br>||借：信用减值损失33<br>贷：坏账准备33<br>||借：坏账准备16<br>贷：应收账款16<br>||借：坏账准备16<br>贷：信用减值损失16<br>,1,参考解析：资料（4）会计分录：<br>31日，应收账款应计提的坏账准备＝33－（20－3）＝16（万元）。<br>借：信用减值损失16<br>贷：坏账准备16<br>,不定项选择题突破特训,甲企业为增值税一般纳税人，其生产的M产品适用的增值税税率为13%。2019年12月1日，该企业“应收账款”所属明细科目的借方余额合计为300万元，“坏账准备——应收账款”科目的贷方余额为20万元，企业确认收入的同时结转销售成本。12月份该企业发生经济业务如下：<br>（1）8日，向乙企业销售M产品100件，每件产品标价为2.5万元（不含增值税），成本为2万元；由于是成批销售，甲企业给予乙企业10%的商业折扣，并开具了增值税专用发票，至本月末款项未收到，该项销售符合收入确认条件。<br>（2）20日，丙企业因产品质量问题退回M商品10件。该产品上月采用现销方式售出并已确认收入，其单价为2.5万元（不含增值税）、成本为2万元。甲企业已向丙企业开具了增值税红字发票，并签发了一张面值为28.25万元、期限为1个月的银行承兑汇票，退回的产品已入库。<br>（3）31日，年终清查财产时，发现2016年入账的应收账款3万元无法收回，确认为坏账。<br>（4）31日，确定“坏账准备——应收账款”科目贷方余额为33万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109020,根据期初资料和资料（1）至（4），甲企业2019年12月营业利润的影响金额为{{c1::}}。,减少4万元<br>||增加4万元<br>||增加20万元<br>||不变<br>,2,参考解析：营业利润＝225［资料（1）］－200［资料（1）］－25［资料（2）］＋20［资料（2）］－16［资料（4）］＝4（万元）。<br>,不定项选择题突破特训,甲企业为增值税一般纳税人，其生产的M产品适用的增值税税率为13%。2019年12月1日，该企业“应收账款”所属明细科目的借方余额合计为300万元，“坏账准备——应收账款”科目的贷方余额为20万元，企业确认收入的同时结转销售成本。12月份该企业发生经济业务如下：<br>（1）8日，向乙企业销售M产品100件，每件产品标价为2.5万元（不含增值税），成本为2万元；由于是成批销售，甲企业给予乙企业10%的商业折扣，并开具了增值税专用发票，至本月末款项未收到，该项销售符合收入确认条件。<br>（2）20日，丙企业因产品质量问题退回M商品10件。该产品上月采用现销方式售出并已确认收入，其单价为2.5万元（不含增值税）、成本为2万元。甲企业已向丙企业开具了增值税红字发票，并签发了一张面值为28.25万元、期限为1个月的银行承兑汇票，退回的产品已入库。<br>（3）31日，年终清查财产时，发现2016年入账的应收账款3万元无法收回，确认为坏账。<br>（4）31日，确定“坏账准备——应收账款”科目贷方余额为33万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109021,根据资料（1），下列各项中，中央冷却系统停止使用转入更新改造的会计处理正确的是{{c1::}}。,借记“累计折旧”科目1220万元<br>||借记“固定资产清理”科目1210万元<br>||贷记“固定资产”科目2400万元<br>||借记“在建工程”科目1180万元<br>,1||3||4,参考解析：资料（1）会计分录：<br>3月3日，将固定资产转入在建工程：<br>借：在建工程1180<br>累计折旧1220<br>贷：固定资产2400<br>,不定项选择题突破特训,某公司为增值税一般纳税人，采用年限平均法对固定资产计提折旧，2020年该公司中央冷却系统压缩机老化，公司决定给予更新。有关经济业务或事项如下：<br>（1）3月3日，停止使用中央冷却系统，更新改造工程开工。该系统原价（含压缩机）2400万元，预计使用年限为20年，预计净残值为0，已计提122个月折旧，累计折旧金额1220万元（含本月应计提折旧），未计提减值准备。不单独计价核算的压缩机原值为480万元。<br>（2）3月10日，购入新压缩机作为工程物资入账，取得的增值税专用发票上注明的价款为600万元，增值税税额为78万元；取得的增值税专用发票上注明的运输费为10万元，增值税税额为0.9万元，全部款项以银行存款付讫。3月15日，工程安装新的压缩机，替换下的旧压缩机报废且无残值收入；同日，工程领用原材料一批，成本为30万元，相关增值税专用发票上注明的增值税税额为3.9万元，该批材料市场价格（不含增值税）为34万元。<br>（3）4月2日，以银行存款支付工程安装费，取得的增值税专用发票上注明的安装费为36万元，增值税税额为3.24万元；同日，工程完工达到预定可使用状态并交付使用。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109022,根据资料（1）和（2），下列各项中，终止确认旧压缩机的会计处理正确的是{{c1::}}。,贷记“在建工程”科目236万元<br>||借记“固定资产清理”科目244万元<br>||借记“营业外支出”科目236万元<br>||贷记“固定资产”科目480万元<br>,1||3,参考解析：旧压缩机的账面价值＝旧压缩机的原值－旧压缩机的累计折旧＝480－480×1220/2400＝236（万元）。<br>资料（2）会计分录：<br>终止确认旧压缩机的账面价值：<br>借：营业外支出236<br>贷：在建工程236<br>,不定项选择题突破特训,某公司为增值税一般纳税人，采用年限平均法对固定资产计提折旧，2020年该公司中央冷却系统压缩机老化，公司决定给予更新。有关经济业务或事项如下：<br>（1）3月3日，停止使用中央冷却系统，更新改造工程开工。该系统原价（含压缩机）2400万元，预计使用年限为20年，预计净残值为0，已计提122个月折旧，累计折旧金额1220万元（含本月应计提折旧），未计提减值准备。不单独计价核算的压缩机原值为480万元。<br>（2）3月10日，购入新压缩机作为工程物资入账，取得的增值税专用发票上注明的价款为600万元，增值税税额为78万元；取得的增值税专用发票上注明的运输费为10万元，增值税税额为0.9万元，全部款项以银行存款付讫。3月15日，工程安装新的压缩机，替换下的旧压缩机报废且无残值收入；同日，工程领用原材料一批，成本为30万元，相关增值税专用发票上注明的增值税税额为3.9万元，该批材料市场价格（不含增值税）为34万元。<br>（3）4月2日，以银行存款支付工程安装费，取得的增值税专用发票上注明的安装费为36万元，增值税税额为3.24万元；同日，工程完工达到预定可使用状态并交付使用。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109023,根据资料（1）和（2），下列各项中，更新改造过程中安装新压缩机和领用原材料的会计处理正确的是{{c1::}}。,领用原材料时：<br>借：在建工程30<br>贷：原材料30<br>||领用原材料时：<br>借：在建工程33.9<br>贷：原材料30<br>应交税费——应交增值税（进项税额转出）3.9<br>||领原材料时：<br>借：在建工程34<br>应交税费——应交增值税（进项税额）4.42<br>贷：原材料38.42<br>||安装压缩机时：<br>借：在建工程610<br>贷：工程物资610<br>,1||4,参考解析：资料（2）会计分录：<br>3月10日，购入新压缩机：<br>借：工程物资（600＋10）610<br>应交税费——应交增值税（进项税额）（78＋0.9）78.9<br>贷：银行存款688.9<br>3月15日，安装新压缩机：<br>借：在建工程610<br>贷：工程物资610<br>领用原材料：<br>借：在建工程30<br>贷：原材料30<br>,不定项选择题突破特训,某公司为增值税一般纳税人，采用年限平均法对固定资产计提折旧，2020年该公司中央冷却系统压缩机老化，公司决定给予更新。有关经济业务或事项如下：<br>（1）3月3日，停止使用中央冷却系统，更新改造工程开工。该系统原价（含压缩机）2400万元，预计使用年限为20年，预计净残值为0，已计提122个月折旧，累计折旧金额1220万元（含本月应计提折旧），未计提减值准备。不单独计价核算的压缩机原值为480万元。<br>（2）3月10日，购入新压缩机作为工程物资入账，取得的增值税专用发票上注明的价款为600万元，增值税税额为78万元；取得的增值税专用发票上注明的运输费为10万元，增值税税额为0.9万元，全部款项以银行存款付讫。3月15日，工程安装新的压缩机，替换下的旧压缩机报废且无残值收入；同日，工程领用原材料一批，成本为30万元，相关增值税专用发票上注明的增值税税额为3.9万元，该批材料市场价格（不含增值税）为34万元。<br>（3）4月2日，以银行存款支付工程安装费，取得的增值税专用发票上注明的安装费为36万元，增值税税额为3.24万元；同日，工程完工达到预定可使用状态并交付使用。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
